page,base,target,last_price,volume_usd,bid_ask_spread,trust_score,market,coin_id,target_coin_id,trading_pair,Volume,liquidity_score,trust_grade
11,NXRA,WETH,1.94949233e-06,31170.0,0.608365,,Uniswap V3 (Ethereum),allianceblock-nexera,weth,NXRA/WETH,"$31,170",0.01,D
11,ARC,WETH,3.945090727e-07,27890.0,0.61816,,Uniswap V3 (Ethereum),arcade-2,weth,ARC/WETH,"$27,890",0.01,D
11,a8,USDT,0.115150639,11393.68,0.605963,,Uniswap V3 (Ethereum),ancient8,tether,a8/USDT,"$11,394",0.0,D
11,CULT,USDS,0.001562444774,10630.79,0.607891,,Uniswap V3 (Ethereum),milady-cult-coin,usds,CULT/USDS,"$10,631",0.0,D
11,Mog,USDS,1.165358473e-06,10366.42,0.606634,,Uniswap V3 (Ethereum),mog-coin,usds,Mog/USDS,"$10,366",0.0,D
11,DAI,MKR,0.00062002496,7545.03,0.622157,,Uniswap V3 (Ethereum),dai,maker,DAI/MKR,"$7,545",0.0,D
11,NAORIS,USDT,0.02676076239,3228.57,0.611451,,Uniswap V3 (Ethereum),naoris,tether,NAORIS/USDT,"$3,229",0.0,D
11,AMP,WETH,7.82752078e-07,3538.71,0.627056,,Uniswap V3 (Ethereum),amp-token,weth,AMP/WETH,"$3,539",0.0,D
11,OCEAN,FET,0.4437427396,4935.41,0.906724,,Uniswap V3 (Ethereum),ocean-protocol,fetch-ai,OCEAN/FET,"$4,935",0.0,D
11,1INCH,USDC,0.2698025965,179.94,0.603389,,Uniswap V3 (Ethereum),1inch,usd-coin,1INCH/USDC,$180,0.0,D
11,LQTY,DAI,0.9581475805,2919.99,0.639281,,Uniswap V3 (Ethereum),liquity,dai,LQTY/DAI,"$2,920",0.0,D
11,CRV,WETH,0.000190241939,943.73,0.604759,,Uniswap V3 (Ethereum),curve-dao-token,weth,CRV/WETH,$944,0.0,D
11,BIO,WETH,4.9409336e-05,2461.38,0.626802,,Uniswap V3 (Ethereum),bio-protocol,weth,BIO/WETH,"$2,461",0.0,D
11,KCS,WETH,0.002770456641,1287.88,0.606489,,Uniswap V3 (Ethereum),kucoin-shares,weth,KCS/WETH,"$1,288",0.0,D
11,IMX,WETH,0.0001345406925,774.86,0.605938,,Uniswap V3 (Ethereum),immutable-x,weth,IMX/WETH,$775,0.0,D
11,PEPE,USDS,1.151153077e-05,1365.55,0.615323,,Uniswap V3 (Ethereum),pepe,usds,PEPE/USDS,"$1,366",0.0,D
11,SAND,WETH,6.313583833e-05,49.25,0.604861,,Uniswap V3 (Ethereum),the-sandbox,weth,SAND/WETH,$49,0.0,D
11,deusd,sdeUSD,0.9611372905,1004.8,0.622058,,Uniswap V3 (Ethereum),elixir-deusd,elixir-staked-deusd,deusd/sdeUSD,"$1,005",0.0,D
11,ENS,USDC,27.1042025654,748.58,0.610149,,Uniswap V3 (Ethereum),ethereum-name-service,usd-coin,ENS/USDC,$749,0.0,D
11,PEIPEI,WETH,8.244190818e-12,625.43,0.611872,,Uniswap V3 (Ethereum),peipeicoin-vip,weth,PEIPEI/WETH,$625,0.0,D
11,USUALX,USUAL,1.4903107943,588.03,0.61052,,Uniswap V3 (Ethereum),usualx,usual,USUALX/USUAL,$588,0.0,D
11,CULT,Mog,1351.471384427,600.39,0.625167,,Uniswap V3 (Ethereum),milady-cult-coin,mog-coin,CULT/Mog,$600,0.0,D
11,0XCBB8F1...,WETH,0.001250049002,190.49,0.61451,,Uniswap V3 (Ethereum),morpheusai,weth,0XCBB8F1.../WETH,$190,0.0,D
11,PEPE,USDC,1.162830583e-05,314.54,0.623194,,Uniswap V3 (Ethereum),pepe,usd-coin,PEPE/USDC,$315,0.0,D
11,IMF,USDS,0.3135405379,445.98,0.702395,,Uniswap V3 (Ethereum),international-meme-fund,usds,IMF/USDS,$446,0.0,D
11,IDRT,USDT,6.140254667e-05,92.06,0.611358,,Uniswap V3 (Ethereum),rupiah-token,tether,IDRT/USDT,$92,0.0,D
11,chz,ZIK,203.1630791307,288.37,0.749283,,Uniswap V3 (Ethereum),chiliz,zik-coin,chz/ZIK,$288,0.0,D
11,SWITCH,WETH,5.991206218e-08,64.26,0.620394,,Uniswap V3 (Ethereum),switch-token,weth,SWITCH/WETH,$64,0.0,D
11,BITCOIN,USDS,0.09847031644,225.92,0.704145,,Uniswap V3 (Ethereum),harrypotterobamasonic10in,usds,BITCOIN/USDS,$226,0.0,D
11,cbETH,WETH,1.0894922075,145.61,0.804173,,Uniswap V3 (Ethereum),coinbase-wrapped-staked-eth,weth,cbETH/WETH,$146,0.0,D
11,TORN,DAI,12.7414969167,111.1,0.742419,,Uniswap V3 (Ethereum),tornado-cash,dai,TORN/DAI,$111,0.0,D
11,aevo,WETH,2.147494062e-05,35.78,0.678177,,Uniswap V3 (Ethereum),aevo-exchange,weth,aevo/WETH,$36,0.0,D
11,osETH,USDC,4973.7031321383,124.15,2.523492,,Uniswap V3 (Ethereum),stakewise-v3-oseth,usd-coin,osETH/USDC,$124,0.0,D
11,ORX,TITANX,220951.700994651,1292.28,0.0,,Uniswap V3 (Ethereum),ouroboros-2,titanx,ORX/TITANX,"$1,292",0.0,D
11,USDC,USDT,1.0003574138,45168749.0,0.602734,green,Uniswap V3 (Ethereum),usd-coin,tether,USDC/USDT,"$45,168,749",19.03,D
11,USDe,USDC,1.0006674507,11834832.0,0.602799,green,Uniswap V3 (Ethereum),ethena-usde,usd-coin,USDe/USDC,"$11,834,832",4.99,D
11,SEI,USDC,0.3177822399,7668302.0,0.602747,green,Uniswap V3 (Ethereum),layerzero-bridged-sei,usd-coin,SEI/USDC,"$7,668,302",3.23,D
11,PAXG,USDC,3356.13993921,3457300.0,0.602846,green,Uniswap V3 (Ethereum),pax-gold,usd-coin,PAXG/USDC,"$3,457,300",1.46,D
11,wM,USDC,1.0001748175,3156204.0,0.602906,green,Uniswap V3 (Ethereum),wrappedm-by-m0,usd-coin,wM/USDC,"$3,156,204",1.33,D
11,0XBE0ED4...,WETH,7.433253419e-06,2444791.0,0.602811,green,Uniswap V3 (Ethereum),aethir,weth,0XBE0ED4.../WETH,"$2,444,791",1.03,D
11,DAI,WETH,0.0002118925227,1095179.0,0.602864,green,Uniswap V3 (Ethereum),dai,weth,DAI/WETH,"$1,095,179",0.46,D
11,USUAL,WETH,1.543335429e-05,253933.0,0.603418,green,Uniswap V3 (Ethereum),usual,weth,USUAL/WETH,"$253,933",0.11,D
12,FXS,FRAX,2.8918332626,1650.09,0.61658,yellow,Uniswap V3 (Ethereum),frax-share,frax,FXS/FRAX,"$1,650",0.0,D
12,UMA,WETH,0.0003264166325,1483.14,0.609574,yellow,Uniswap V3 (Ethereum),uma,weth,UMA/WETH,"$1,483",0.0,D
12,IMX,WETH,0.0001345406925,816.24,0.605938,yellow,Uniswap V3 (Ethereum),immutable-x,weth,IMX/WETH,$816,0.0,D
12,turbo,WETH,9.379103338e-07,423.94,0.628018,yellow,Uniswap V3 (Ethereum),turbo,weth,turbo/WETH,$424,0.0,D
12,DAI,SAITO,233.2224289149,449.26,1.106907,yellow,Uniswap V3 (Ethereum),dai,saito,DAI/SAITO,$449,0.0,D
12,0X351CAA...,DAI,0.02681338758,130.14,0.662897,yellow,Uniswap V3 (Ethereum),arowana-token,dai,0X351CAA.../DAI,$130,0.0,D
12,BITCOIN,DAI,0.09734547364,175.36,0.770595,yellow,Uniswap V3 (Ethereum),harrypotterobamasonic10in,dai,BITCOIN/DAI,$175,0.0,D
12,matic,USDC,0.2413908656,28.05,0.640021,yellow,Uniswap V3 (Ethereum),matic-network,usd-coin,matic/USDC,$28,0.0,D
12,BADGER,WETH,0.0002009926755,12.95,0.604634,red,Uniswap V3 (Ethereum),badger-dao,weth,BADGER/WETH,$13,0.0,D
12,USDC,WETH,0.0002119290903,130817746.0,0.602747,,Uniswap V3 (Ethereum),usd-coin,weth,USDC/WETH,"$130,817,746",55.11,B
12,0X50327C...,WETH,7.64511739e-05,62913924.0,0.602724,,Uniswap V3 (Ethereum),wrapped-tron,weth,0X50327C.../WETH,"$62,913,924",26.5,C
12,USDC,WETH,0.0002128921626,25572730.0,0.602721,,Uniswap V3 (Ethereum),usd-coin,weth,USDC/WETH,"$25,572,730",10.77,D
12,SEI,USDC,0.3177822399,7658596.0,0.602747,,Uniswap V3 (Ethereum),layerzero-bridged-sei,usd-coin,SEI/USDC,"$7,658,596",3.23,D
12,PAXG,USDC,3356.13993921,3436638.0,0.602846,,Uniswap V3 (Ethereum),pax-gold,usd-coin,PAXG/USDC,"$3,436,638",1.45,D
12,USD1,USDC,0.9998534127,3178169.0,0.602781,,Uniswap V3 (Ethereum),usd1-wlfi,usd-coin,USD1/USDC,"$3,178,169",1.34,D
12,wM,USDC,1.0001748175,3156236.0,0.602906,,Uniswap V3 (Ethereum),wrappedm-by-m0,usd-coin,wM/USDC,"$3,156,236",1.33,D
12,DAI,WETH,0.0002120721582,1095207.0,0.602864,,Uniswap V3 (Ethereum),dai,weth,DAI/WETH,"$1,095,207",0.46,D
12,DAI,WETH,0.0002128462117,991410.0,0.602793,,Uniswap V3 (Ethereum),dai,weth,DAI/WETH,"$991,410",0.42,D
12,wTAO,WETH,0.07743338891,851485.0,0.602934,,Uniswap V3 (Ethereum),wrapped-tao,weth,wTAO/WETH,"$851,485",0.36,D
12,HAIR,BIO,403.7468406674,695977.0,0.602874,,Uniswap V3 (Ethereum),hairdao,bio-protocol,HAIR/BIO,"$695,977",0.29,D
12,USDC,USDS,1.0001915089,334564.0,0.603283,,Uniswap V3 (Ethereum),usd-coin,usds,USDC/USDS,"$334,564",0.14,D
12,0X6DE037...,WETH,0.0008146983543,315211.0,0.603322,,Uniswap V3 (Ethereum),render-token,weth,0X6DE037.../WETH,"$315,211",0.13,D
12,0X643C4E...,WETH,9.215068759e-05,286397.0,0.604274,,Uniswap V3 (Ethereum),syrup,weth,0X643C4E.../WETH,"$286,397",0.12,D
12,ANYONE,WETH,0.0001547639565,234338.0,0.602819,,Uniswap V3 (Ethereum),airtor-protocol,weth,ANYONE/WETH,"$234,338",0.1,D
12,tBTC,WETH,24.5305066601,234357.0,0.603305,,Uniswap V3 (Ethereum),tbtc,weth,tBTC/WETH,"$234,357",0.1,D
12,USDC,USDT,1.0003885714,226612.0,0.603081,,Uniswap V3 (Ethereum),usd-coin,tether,USDC/USDT,"$226,612",0.1,D
12,COW,WETH,8.514729493e-05,207695.0,0.602805,,Uniswap V3 (Ethereum),cow-protocol,weth,COW/WETH,"$207,695",0.09,D
12,CVX,CRV,4.6703669459,156193.0,0.603068,,Uniswap V3 (Ethereum),convex-finance,curve-dao-token,CVX/CRV,"$156,193",0.07,D
12,ton,USDC,3.4119179191,138104.0,0.605463,,Uniswap V3 (Ethereum),the-open-network,usd-coin,ton/USDC,"$138,104",0.06,D
12,IOTX,WETH,6.459968741e-06,88469.0,0.603431,,Uniswap V3 (Ethereum),iotex,weth,IOTX/WETH,"$88,469",0.04,D
12,BNB,WETH,0.2109771963,68108.0,0.604964,,Uniswap V3 (Ethereum),binancecoin,weth,BNB/WETH,"$68,108",0.03,D
12,ZND,USDT,0.4201948857,60531.0,0.603396,,Uniswap V3 (Ethereum),znd-token,tether,ZND/USDT,"$60,531",0.03,D
12,CVX,WETH,0.0008978309295,56393.0,0.603181,,Uniswap V3 (Ethereum),convex-finance,weth,CVX/WETH,"$56,393",0.02,D
12,babydoge,WETH,2.874985012e-13,33313.0,0.602917,,Uniswap V3 (Ethereum),baby-doge-coin,weth,babydoge/WETH,"$33,313",0.01,D
12,bigtime,USDT,0.05737175043,45644.0,0.608966,,Uniswap V3 (Ethereum),big-time,tether,bigtime/USDT,"$45,644",0.02,D
12,ENS,USDC,27.2491645233,35778.0,0.603891,,Uniswap V3 (Ethereum),ethereum-name-service,usd-coin,ENS/USDC,"$35,778",0.02,D
12,GLQ,WETH,4.309375093e-06,25527.0,0.603037,,Uniswap V3 (Ethereum),graphlinq-protocol,weth,GLQ/WETH,"$25,527",0.01,D
12,tBTC,WBTC,0.9974744634,10481.3,0.602834,,Uniswap V3 (Ethereum),tbtc,wrapped-bitcoin,tBTC/WBTC,"$10,481",0.0,D
12,USDS,REKT,1023389.79170398,41098.0,0.709553,,Uniswap V3 (Ethereum),usds,rekt-4,USDS/REKT,"$41,098",0.02,D
12,ton,USDT,3.402015259,33665.0,0.605458,,Uniswap V3 (Ethereum),the-open-network,tether,ton/USDT,"$33,665",0.01,D
12,Bonk,WETH,4.97199841e-09,32010.0,0.60404,,Uniswap V3 (Ethereum),bonk,weth,Bonk/WETH,"$32,010",0.01,D
12,Mog,WETH,2.447901404e-10,30381.0,0.604236,,Uniswap V3 (Ethereum),mog-coin,weth,Mog/WETH,"$30,381",0.01,D
12,WCT,WETH,7.265719162e-05,26641.0,0.603743,,Uniswap V3 (Ethereum),connect-token-wct,weth,WCT/WETH,"$26,641",0.01,D
12,ARC,WETH,3.945090727e-07,27890.0,0.61816,,Uniswap V3 (Ethereum),arcade-2,weth,ARC/WETH,"$27,890",0.01,D
12,USDC,avail,66.0980504905,23111.0,0.612422,,Uniswap V3 (Ethereum),usd-coin,avail,USDC/avail,"$23,111",0.01,D
12,USDC,USDS,0.998548404,17373.84,0.60343,,Uniswap V3 (Ethereum),usd-coin,usds,USDC/USDS,"$17,374",0.01,D
12,PROVE,WETH,0.0002359596055,23902.0,0.607021,,Uniswap V3 (Ethereum),succinct,weth,PROVE/WETH,"$23,902",0.01,D
12,IOTX,CIOTX,1.042210659,19833.31,0.603305,,Uniswap V3 (Ethereum),iotex,crosschain-iotx,IOTX/CIOTX,"$19,833",0.01,D
12,REQ,WETH,3.1929669e-05,14027.49,0.603438,,Uniswap V3 (Ethereum),request-network,weth,REQ/WETH,"$14,027",0.01,D
12,MORPHO,WETH,0.0005536058054,15040.29,0.604487,,Uniswap V3 (Ethereum),morpho,weth,MORPHO/WETH,"$15,040",0.01,D
12,XION,WETH,0.0002116424586,12765.05,0.605603,,Uniswap V3 (Ethereum),xion-2,weth,XION/WETH,"$12,765",0.01,D
12,ctc,WETH,0.000148575588,11224.1,0.604729,,Uniswap V3 (Ethereum),creditcoin-2,weth,ctc/WETH,"$11,224",0.0,D
12,a8,USDT,0.115150639,11393.68,0.605963,,Uniswap V3 (Ethereum),ancient8,tether,a8/USDT,"$11,394",0.0,D
12,0X430EF9...,WETH,0.0002325978098,11480.14,0.60911,,Uniswap V3 (Ethereum),vulcan-forged,weth,0X430EF9.../WETH,"$11,480",0.0,D
12,CULT,USDS,0.001562444774,10630.79,0.607891,,Uniswap V3 (Ethereum),milady-cult-coin,usds,CULT/USDS,"$10,631",0.0,D
12,Mog,USDS,1.165358473e-06,10366.42,0.606634,,Uniswap V3 (Ethereum),mog-coin,usds,Mog/USDS,"$10,366",0.0,D
12,fort,WETH,1.407776688e-05,8883.11,0.604439,,Uniswap V3 (Ethereum),forta,weth,fort/WETH,"$8,883",0.0,D
12,RLC,WETH,0.0002211411562,4349.85,0.603114,,Uniswap V3 (Ethereum),iexec-rlc,weth,RLC/WETH,"$4,350",0.0,D
12,WETH,USDT,4689.0739764894,953.07,0.603746,,Uniswap V3 (Ethereum),weth,tether,WETH/USDT,$953,0.0,D
12,SOPH,WETH,7.456386092e-06,5084.18,0.603744,,Uniswap V3 (Ethereum),sophon,weth,SOPH/WETH,"$5,084",0.0,D
12,WILD,WETH,0.0002140490401,10079.24,0.683111,,Uniswap V3 (Ethereum),wilder-world,weth,WILD/WETH,"$10,079",0.0,D
12,FXS,WETH,0.0006216137706,6291.45,0.603677,,Uniswap V3 (Ethereum),frax-share,weth,FXS/WETH,"$6,291",0.0,D
12,bigtime,WETH,1.190551626e-05,8547.39,0.620827,,Uniswap V3 (Ethereum),big-time,weth,bigtime/WETH,"$8,547",0.0,D
12,SOL,WBTC,0.001781653275,6259.08,0.604913,,Uniswap V3 (Ethereum),sol-wormhole,wrapped-bitcoin,SOL/WBTC,"$6,259",0.0,D
12,PYUSD,USDT,0.9943598067,3246.47,0.603666,,Uniswap V3 (Ethereum),paypal-usd,tether,PYUSD/USDT,"$3,246",0.0,D
12,CHEQ,USDT,0.01547223948,5932.08,0.604247,,Uniswap V3 (Ethereum),cheqd-network,tether,CHEQ/USDT,"$5,932",0.0,D
12,KP3R,WETH,0.001347060389,3377.95,0.604129,,Uniswap V3 (Ethereum),keep3rv1,weth,KP3R/WETH,"$3,378",0.0,D
12,ctsi,WETH,2.033185031e-05,7567.78,0.630268,,Uniswap V3 (Ethereum),cartesi,weth,ctsi/WETH,"$7,568",0.0,D
12,USDS,SPX,0.6886927886,7982.51,0.701062,,Uniswap V3 (Ethereum),usds,spx6900,USDS/SPX,"$7,983",0.0,D
12,0X525A8F...,WETH,1.117836143e-05,4960.38,0.604896,,Uniswap V3 (Ethereum),nym,weth,0X525A8F.../WETH,"$4,960",0.0,D
12,INF,BLAZE,1.451553767e-06,7416.26,0.677523,,Uniswap V3 (Ethereum),inferno-2,titan-blaze,INF/BLAZE,"$7,416",0.0,D
12,Puff,WETH,1.811132964e-05,4901.43,0.604686,,Uniswap V3 (Ethereum),puff-the-dragon,weth,Puff/WETH,"$4,901",0.0,D
12,agi,WETH,1.02011647e-05,5925.91,0.616702,,Uniswap V3 (Ethereum),delysium,weth,agi/WETH,"$5,926",0.0,D
12,PEPU,WETH,2.253504074e-08,1620.16,0.603951,,Uniswap V3 (Ethereum),pepe-unchained,weth,PEPU/WETH,"$1,620",0.0,D
12,CPOOL,USDC,0.1976363204,4880.32,0.621632,,Uniswap V3 (Ethereum),clearpool,usd-coin,CPOOL/USDC,"$4,880",0.0,D
12,arkm,WETH,0.0001135731187,3667.91,0.605106,,Uniswap V3 (Ethereum),arkham,weth,arkm/WETH,"$3,668",0.0,D
12,RALLY,WETH,4.233751092e-06,4172.63,0.617597,,Uniswap V3 (Ethereum),rally-3,weth,RALLY/WETH,"$4,173",0.0,D
12,DEFI,WETH,6.770602703e-07,4695.7,0.729312,,Uniswap V3 (Ethereum),de-fi,weth,DEFI/WETH,"$4,696",0.0,D
12,stAVAIL,avail,1.0378181948,2073.46,0.60417,,Uniswap V3 (Ethereum),staked-avail,avail,stAVAIL/avail,"$2,073",0.0,D
12,bat,WETH,3.378059693e-05,103.96,0.603287,,Uniswap V3 (Ethereum),basic-attention-token,weth,bat/WETH,$104,0.0,D
12,NAORIS,USDT,0.02676076239,3228.57,0.611451,,Uniswap V3 (Ethereum),naoris,tether,NAORIS/USDT,"$3,229",0.0,D
12,EAGLE,USD1,6.436500875e-05,2959.15,0.609389,,Uniswap V3 (Ethereum),bald-eagle,usd1-wlfi,EAGLE/USD1,"$2,959",0.0,D
12,OCEAN,FET,0.4437427396,4935.41,0.906724,,Uniswap V3 (Ethereum),ocean-protocol,fetch-ai,OCEAN/FET,"$4,935",0.0,D
12,MUSE,WETH,0.001976370048,2688.16,0.606538,,Uniswap V3 (Ethereum),muse-2,weth,MUSE/WETH,"$2,688",0.0,D
12,SHRAP,WETH,9.989216983e-07,3411.09,0.661015,,Uniswap V3 (Ethereum),shrapnel-2,weth,SHRAP/WETH,"$3,411",0.0,D
12,SQT,USDT,0.0008812409256,1366.49,0.605884,,Uniswap V3 (Ethereum),subquery-network,tether,SQT/USDT,"$1,366",0.0,D
12,LQTY,DAI,0.9581475805,2919.99,0.639281,,Uniswap V3 (Ethereum),liquity,dai,LQTY/DAI,"$2,920",0.0,D
12,xvs,WETH,0.001418798203,889.09,0.605026,,Uniswap V3 (Ethereum),venus,weth,xvs/WETH,$889,0.0,D
12,agld,WETH,0.0001590645373,1521.21,0.606491,,Uniswap V3 (Ethereum),adventure-gold,weth,agld/WETH,"$1,521",0.0,D
12,KCS,WETH,0.002770456641,1288.45,0.606489,,Uniswap V3 (Ethereum),kucoin-shares,weth,KCS/WETH,"$1,288",0.0,D
12,BOX,WETH,2.269275493e-06,2463.07,0.764564,,Uniswap V3 (Ethereum),debox,weth,BOX/WETH,"$2,463",0.0,D
12,SKATE,USDC,0.04423650116,1206.01,0.607934,,Uniswap V3 (Ethereum),skate,usd-coin,SKATE/USDC,"$1,206",0.0,D
12,DEPAY,DAI,0.2144433092,457.07,0.604166,,Uniswap V3 (Ethereum),depay,dai,DEPAY/DAI,$457,0.0,D
12,WOLF,WETH,1.224917029e-08,1409.71,0.608241,,Uniswap V3 (Ethereum),landwolf-0x67,weth,WOLF/WETH,"$1,410",0.0,D
12,EWTB,WETH,0.0003316608538,10.0,0.605141,,Uniswap V3 (Ethereum),energy-web-token,weth,EWTB/WETH,$10,0.0,D
12,OBOL,USDT,0.1157196532,1673.47,0.644381,,Uniswap V3 (Ethereum),obol-2,tether,OBOL/USDT,"$1,673",0.0,D
12,USDC,APP,469.971636102,1319.76,0.616321,,Uniswap V3 (Ethereum),usd-coin,moon-app,USDC/APP,"$1,320",0.0,D
12,PEPE,USDS,1.151153077e-05,1365.55,0.615323,,Uniswap V3 (Ethereum),pepe,usds,PEPE/USDS,"$1,366",0.0,D
12,BLOCX,USDT,0.009352133226,1385.35,0.629873,,Uniswap V3 (Ethereum),blocx-2,tether,BLOCX/USDT,"$1,385",0.0,D
12,ETHM,WETH,3.334578062e-17,5.02,0.604096,,Uniswap V3 (Ethereum),ethereum-meta,weth,ETHM/WETH,$5,0.0,D
13,BLOCX,USDT,0.009352133226,1385.35,0.629873,,Uniswap V3 (Ethereum),blocx-2,tether,BLOCX/USDT,"$1,385",0.0,D
13,ETHM,WETH,3.334578062e-17,5.02,0.604096,,Uniswap V3 (Ethereum),ethereum-meta,weth,ETHM/WETH,$5,0.0,D
13,fort,USDC,0.06670508822,749.76,0.606104,,Uniswap V3 (Ethereum),forta,usd-coin,fort/USDC,$750,0.0,D
13,DZHV,WETH,2.633963227e-07,20.75,0.605805,,Uniswap V3 (Ethereum),dizzyhavoc,weth,DZHV/WETH,$21,0.0,D
13,Bonk,USDT,2.335070427e-05,974.6,0.618661,,Uniswap V3 (Ethereum),bonk,tether,Bonk/USDT,$975,0.0,D
13,MOVE,WETH,2.78550033e-05,820.96,0.617767,,Uniswap V3 (Ethereum),movement,weth,MOVE/WETH,$821,0.0,D
13,DOGEGF,WETH,4.209125129e-14,547.81,0.613622,,Uniswap V3 (Ethereum),dogegf,weth,DOGEGF/WETH,$548,0.0,D
13,avail,WETH,3.271530558e-06,89.54,0.606392,,Uniswap V3 (Ethereum),avail,weth,avail/WETH,$90,0.0,D
13,ELFI,DAI,0.007469574231,545.25,0.614899,,Uniswap V3 (Ethereum),elyfi,dai,ELFI/DAI,$545,0.0,D
13,USUALX,USUAL,1.4903107943,588.03,0.61052,,Uniswap V3 (Ethereum),usualx,usual,USUALX/USUAL,$588,0.0,D
13,TFT,DAI,0.003965518075,722.54,0.625439,,Uniswap V3 (Ethereum),threefold-token,dai,TFT/DAI,$723,0.0,D
13,CULT,Mog,1351.471384427,600.39,0.625167,,Uniswap V3 (Ethereum),milady-cult-coin,mog-coin,CULT/Mog,$600,0.0,D
13,BNB,WETH,0.2138646019,2069.19,1.89423,,Uniswap V3 (Ethereum),binancecoin,weth,BNB/WETH,"$2,069",0.0,D
13,portal,WETH,9.425879955e-06,392.25,0.623655,,Uniswap V3 (Ethereum),portal-2,weth,portal/WETH,$392,0.0,D
13,NCT,WETH,4.549654318e-06,522.63,0.702958,,Uniswap V3 (Ethereum),polyswarm,weth,NCT/WETH,$523,0.0,D
13,1INCH,WETH,5.516371178e-05,91.82,0.610544,,Uniswap V3 (Ethereum),1inch,weth,1INCH/WETH,$92,0.0,D
13,USDC,RED,2.3556118964,8092.06,14.672531,,Uniswap V3 (Ethereum),usd-coin,redstone-oracles,USDC/RED,"$8,092",0.0,D
13,LEO,WETH,0.001956191623,398.53,0.791132,,Uniswap V3 (Ethereum),leo-token,weth,LEO/WETH,$399,0.0,D
13,FLOKI,ZIK,0.5222311495,192.97,0.649579,,Uniswap V3 (Ethereum),floki,zik-coin,FLOKI/ZIK,$193,0.0,D
13,MASK,WETH,0.0002748502705,16.46,0.616776,,Uniswap V3 (Ethereum),mask-network,weth,MASK/WETH,$16,0.0,D
13,SQT,WETH,1.834538459e-07,151.23,0.725338,,Uniswap V3 (Ethereum),subquery-network,weth,SQT/WETH,$151,0.0,D
13,BOB,FSN,0.0003140963583,204.08,0.840034,,Uniswap V3 (Ethereum),bob-token,fsn,BOB/FSN,$204,0.0,D
13,0X7420B4...,USDT,0.01763942449,6.03,0.625045,,Uniswap V3 (Ethereum),jasmycoin,tether,0X7420B4.../USDT,$6,0.0,D
13,Groyper,PEPE,1103.6985859234,181.89,0.828994,,Uniswap V3 (Ethereum),groyper,pepe,Groyper/PEPE,$182,0.0,D
13,Coval,WETH,1.805554485e-07,6.25,0.666205,,Uniswap V3 (Ethereum),circuits-of-value,weth,Coval/WETH,$6,0.0,D
13,DIMO,WETH,9.432417351e-06,247.4,1.228362,,Uniswap V3 (Ethereum),dimo,weth,DIMO/WETH,$247,0.0,D
13,SUIAI,USDT,0.01554750641,84.05,0.65998,,Uniswap V3 (Ethereum),sui-agents,tether,SUIAI/USDT,$84,0.0,D
13,TORN,DAI,12.7414969167,111.1,0.742419,,Uniswap V3 (Ethereum),tornado-cash,dai,TORN/DAI,$111,0.0,D
13,HEX,HDRN,67329.1373704538,4.03,0.696804,,Uniswap V3 (Ethereum),hex,hedron,HEX/HDRN,$4,0.0,D
13,alt,WETH,7.673311849e-06,47.38,0.654729,,Uniswap V3 (Ethereum),altlayer,weth,alt/WETH,$47,0.0,D
13,FXS,wstETH,0.0005082891903,55.69,0.686406,,Uniswap V3 (Ethereum),frax-share,wrapped-steth,FXS/wstETH,$56,0.0,D
13,trb,WETH,0.007905598555,120.49,0.894909,,Uniswap V3 (Ethereum),tellor,weth,trb/WETH,$120,0.0,D
13,PROVE,USDC,1.1392034012,65.83,0.756453,,Uniswap V3 (Ethereum),succinct,usd-coin,PROVE/USDC,$66,0.0,D
13,TEXAN,USDC,1.936376804e-07,4.92,0.762828,,Uniswap V3 (Ethereum),texan,usd-coin,TEXAN/USDC,$5,0.0,D
13,PAXG,WETH,0.7030755951,57.67,0.889311,,Uniswap V3 (Ethereum),pax-gold,weth,PAXG/WETH,$58,0.0,D
13,COCORO,WETH,5.181830784e-09,11.76,0.671477,,Uniswap V3 (Ethereum),cocoro-2,weth,COCORO/WETH,$12,0.0,D
13,hft,WETH,1.645546987e-05,82.36,1.97252,,Uniswap V3 (Ethereum),hashflow,weth,hft/WETH,$82,0.0,D
13,FLOKI,WETH,2.338587952e-08,1.96,0.739886,,Uniswap V3 (Ethereum),floki,weth,FLOKI/WETH,$2,0.0,D
13,UGOLD,USDT,2000.7154797727,1.2,0.808318,,Uniswap V3 (Ethereum),ugold-inc,tether,UGOLD/USDT,$1,0.0,D
13,USD0++,USDT,0.9248128345,232940.0,0.602924,yellow,Uniswap V3 (Ethereum),usd0-liquid-bond,tether,USD0++/USDT,"$232,940",0.1,D
13,OPEN,WETH,0.0003765474238,38515.0,0.603422,yellow,Uniswap V3 (Ethereum),open-stablecoin-index,weth,OPEN/WETH,"$38,515",0.02,D
13,Hold,WETH,5.527922287e-07,33270.0,0.605636,yellow,Uniswap V3 (Ethereum),everybody,weth,Hold/WETH,"$33,270",0.01,D
13,BBTC,WBTC,0.9954334953,21051.0,0.606787,yellow,Uniswap V3 (Ethereum),binance-wrapped-btc,wrapped-bitcoin,BBTC/WBTC,"$21,051",0.01,D
13,0X8E2557...,WETH,0.0002063912888,7079.01,0.602986,yellow,Uniswap V3 (Ethereum),usud,weth,0X8E2557.../WETH,"$7,079",0.0,D
13,EURA,USDC,1.1468539414,8394.17,0.662224,yellow,Uniswap V3 (Ethereum),ageur,usd-coin,EURA/USDC,"$8,394",0.0,D
